freq,unique_id,method,kind,mase,smape,rmsse
daily,D4018,autotheta,model,5.1764925425919195,0.07360452964007368,4.243436308319844
daily,D4026,autotheta,model,3.5263934128351875,0.02528013572182961,2.8288918516476564
daily,D4038,autotheta,model,1.2406029424912934,0.00754417972588711,1.1806524340439501
daily,D4063,autotheta,model,3.554626888132089,0.02161548210723572,2.578527065321001
daily,D4094,autotheta,model,4.34854799944481,0.026113156311470105,3.778410228771244
daily,D4116,autotheta,model,3.2726300744402574,0.02661792984451112,2.4780700951911645
daily,D412,autotheta,model,4.63328425398205,0.02534973289237023,4.2843229807909395
daily,D4123,autotheta,model,6.49829376665372,0.03223886388948418,5.91080068731188
daily,D413,autotheta,model,4.0505453913636575,0.02209882931381762,3.914824053678303
daily,D4153,autotheta,model,6.406027917288261,0.05152080538266686,4.861921254454356
daily,D4157,autotheta,model,2.2516194011913266,0.012878014726879147,1.8381557869180185
daily,D4177,autotheta,model,2.857521005923877,0.01855447517098565,2.5259166042340575
daily,D428,autotheta,model,1.3372666616916449,0.0074625783672626345,0.3168807147276233
daily,D437,autotheta,model,3.916021964241583,0.028886143825567128,3.534247844596613
daily,D480,autotheta,model,2.647393535981268,0.015476398246968072,1.9248357571755388
daily,D51,autotheta,model,4.537485015023815,0.026980562349639383,3.8211402101149083
daily,D566,autotheta,model,2.072266249685521,0.017833895525495115,1.7022547751346409
daily,D571,autotheta,model,1.0327272420412,0.010038642283624962,0.888285489205141
daily,D614,autotheta,model,0.288817855045084,0.0069708961113374894,0.22835086555391332
daily,D63,autotheta,model,4.071759720006648,0.020184516087345665,3.631474997965333
daily,D712,autotheta,model,1.3629804527848253,0.005629424107352561,1.2667853624309415
daily,D785,autotheta,model,1.8231162714835327,0.013291781180545238,1.5621517335365533
daily,D797,autotheta,model,1.4392298084613204,0.01105760406477961,1.0825258539328992
daily,D80,autotheta,model,3.481145756163291,0.017200104157886698,2.801533465738207
daily,D925,autotheta,model,3.4841350668771716,0.026322813286460172,2.738427867126317
daily,D967,autotheta,model,1.2763391231063896,0.018874844716385352,1.0017149218759105
daily,D972,autotheta,model,0.8154724554592089,0.01653809961091934,0.6161881646383908
daily,D980,autotheta,model,3.329369412990159,0.06945767588906009,2.001210808794749
daily,D1025,autoets,model,2.322022420052147,0.05329969370511094,1.4005465742794256
daily,D1114,autoets,model,1.5572141945530227,0.009887068513241547,1.3688568140884492
daily,D113,autoets,model,2.951820805496182,0.017329776069963627,2.110611814576962
daily,D1139,autoets,model,2.152615329266365,0.018490752857603324,1.6082566069259638
daily,D1161,autoets,model,1.7281563947569296,0.02663056739226649,1.3597496286194903
daily,D122,autoets,model,1.2878255633457865,0.009117100444116144,1.1032415846837902
daily,D1234,autoets,model,2.850179945614752,0.014106104418128962,2.0988790041912786
daily,D125,autoets,model,1.6903730704661495,0.02364069182224837,1.0082392392106563
daily,D1283,autoets,model,4.3594056211042895,0.04581257246423481,3.6744570927199023
daily,D1298,autoets,model,5.032155472007867,0.045617107963593605,4.042839553802328
daily,D1314,autoets,model,1.529630514037469,0.032776837890599,1.1194333417911753
daily,D1325,autoets,model,0.7681312145674736,0.02261027594203801,0.6041064533936655
daily,D1339,autoets,model,1.2630113801784206,0.02710192671526492,0.9500895285423372
daily,D1341,autoets,model,0.9881451934676103,0.025978807147463232,0.7261304825381746
daily,D1344,autoets,model,4.146266095719732,0.02852200042757432,3.4798888883847248
daily,D1362,autoets,model,3.1135858628136273,0.031575116526076676,2.75020535750296
daily,D1430,autoets,model,1.6655043861904861,0.009976368554020008,1.5619604083238257
daily,D1470,autoets,model,4.1754988866004945,0.023814866652500044,3.5450687439936086
daily,D1484,autoets,model,5.6402551384736705,0.02763104663896479,4.313688743983516
daily,D1523,autoets,model,3.664206361967166,0.02934061821835519,3.120729835979706
daily,D1526,autoets,model,2.542416301870245,0.02854317944102394,2.161892860267311
daily,D1572,autoets,model,0.9712279208527533,0.011058867967762778,0.7252066619071924
daily,D160,autoets,model,46.57532809625064,0.4407293940779423,47.11254019560487
daily,D1610,autoets,model,45.751116666025595,0.3332211717965094,12.542829972533657
daily,D1672,autoets,model,3.896335620845967,0.03761608482847327,3.249530043349221
daily,D1706,autoets,model,1.6643085370561028,0.018290768293606364,1.4631490412099932
daily,D1721,autoets,model,3.436827934524614,0.019459962284322153,0.5740310212093991
daily,D174,autoets,model,4.407868815715396,0.022724403635366364,4.0187778750434155
daily,D1750,autoets,model,0.81644999544459,0.013585153766930024,0.6913905819216664
daily,D1813,autoets,model,2.641624245333396,0.029295559374592165,2.228936821210811
daily,D1839,autoets,model,1.8851776386981487,0.024184148185515928,1.9002822414954217
daily,D1847,autoets,model,3.214099141843248,0.025068366668232357,3.1945921141891396
daily,D1889,autoets,model,2.053545599212008,0.030265069684164286,1.2763471806835998
daily,D1899,autoets,model,7.860930606757642,0.06201502243602643,5.429744858007152
daily,D1926,autoets,model,8.33729679757122,0.0576747104417657,7.033445617722624
daily,D2023,autoets,model,1.528433982398939,0.010694309575188911,1.1710771996920335
daily,D2042,autoets,model,8.983082651747063,0.03375106217950525,1.7931554229375766
daily,D2049,autoets,model,2.398340517463398,0.014508002473779187,2.237106944481245
daily,D2081,autoets,model,3.234660355840305,0.04243530027361523,2.2562684247964344
daily,D2150,autoets,model,10.609027872411945,0.09696310820762162,7.127003758637495
daily,D217,autoets,model,0.9222828185418797,0.010496101442814031,0.9203257990864273
daily,D2212,autoets,model,22.277843494025536,1.8342357630717547,12.45876156635727
daily,D2232,autoets,model,2.787393616269819,0.014056592665183333,2.2969954500878558
daily,D2313,autoets,model,6.359680074015436,0.046049351827825734,4.951785149350221
daily,D2317,autoets,model,1.3756936281495633,0.04214345099170093,1.0405334624965419
daily,D2350,autoets,model,2.1122036088983265,0.014088446487302644,1.7248187440867366
daily,D2364,autoets,model,1.230403723191052,0.023817003163903613,0.6275369136214688
daily,D2366,autoets,model,3.1063769758491304,0.01817575776815212,2.4542589802267742
daily,D2380,autoets,model,2.821832267456717,0.09185197110599684,1.3743667324391335
daily,D2453,autoets,model,1.6857747756098431,0.006674583593675266,1.251394102906593
daily,D2485,autoets,model,2.9263857128781843,0.018893692945043856,2.0794509925196127
daily,D253,autoets,model,0.9323200718274788,0.006826839016216303,0.7774413798098332
daily,D2550,autoets,model,2.0428267870307364,0.09640294753454696,0.6873449447657208
daily,D259,autoets,model,4.663654745242898,0.026100283617468006,3.9585589379414543
daily,D2610,autoets,model,0.9873066747690915,0.009357090180529088,0.8067382797762297
daily,D2630,autoets,model,1.3591560036862118,0.0076920081326644395,1.1661076657259621
daily,D2635,autoets,model,1.9767742452266084,0.009169644089997672,1.5953411196788463
daily,D2638,autoets,model,1.7632785574262422,0.009043272094545179,1.4201081914677722
daily,D2653,autoets,model,1.7798162384435163,0.014496259728709007,1.3800276211458506
daily,D2656,autoets,model,3.6218088162077047,0.01611486792046379,3.03962062941361
daily,D266,autoets,model,2.1398916140901783,0.01301340357868967,1.883247909016538
daily,D2664,autoets,model,0.5249580385291225,0.00611384370909216,0.3846502504929658
daily,D2728,autoets,model,1.6080730130672132,0.012248591773744835,0.8070117720704509
daily,D273,autoets,model,2.251652025528658,0.0105950561050663,2.25438269200154
daily,D2734,autoets,model,3.778978832862145,0.025896164698425504,1.9314223630082445
daily,D2751,autoets,model,0.5106277458860402,0.02514912809800788,0.15359339053813575
daily,D2775,autoets,model,0.5161311950753273,0.003977859125660568,0.3094705280509762
daily,D2777,autoets,model,0.7573930296266891,0.006315199905973834,0.31749155177087696
daily,D2780,autoets,model,1.1200791280250415,0.02918734939826725,0.5872914570382646
daily,D2844,autoets,model,3.679401560397106,0.022082421044023505,2.789441477409096
daily,D285,autoets,model,1.8989144644284093,0.009285740811370931,1.8004932407928143
daily,D2890,autoets,model,6.3102353514989975,0.032966195457972594,5.570574732283721
daily,D2906,autoets,model,0.9735635032399667,0.014322564276667015,0.8313495793874524
daily,D2936,autoets,model,3.098161469684315,0.017566101194896294,2.7020497422279264
daily,D3013,autoets,model,1.6955052800878647,0.03150925859982208,1.0231243880181407
daily,D3031,autoets,model,2.101601951983154,0.012375354033633075,1.8243245192736977
daily,D305,autoets,model,3.139065319515444,0.021424263136013616,2.54379708236999
daily,D3094,autoets,model,4.124322101758958,0.051345041467411846,1.9027753097840867
daily,D3096,autoets,model,7.194997020900869,0.020341775219555235,5.137852153898897
daily,D311,autoets,model,4.886839709900663,0.031258525171332714,3.8732124103781143
daily,D3117,autoets,model,1.7054465217259758,0.014330354319326078,0.6218615819766062
daily,D3136,autoets,model,1.7516461397447693,0.01073711871975376,1.6265364311598036
daily,D314,autoets,model,2.2858315060262853,0.016203238133000907,1.822115281725732
daily,D3144,autoets,model,0.9849864260523826,0.005840222440510729,0.7753023837394011
daily,D3173,autoets,model,1.2556076265438967,0.017866585377406208,0.9702334966187555
daily,D3285,autoets,model,1.3492962003183622,0.012902094973318703,1.0580842879839656
daily,D3339,autoets,model,2.9717342368091586,0.021214549862092286,1.961274460061319
daily,D3358,autoets,model,2.66480649120917,0.03463540571108698,2.328710414623333
daily,D3376,autoets,model,4.337781816469302,0.04237926052093114,3.3414398502392
daily,D3392,autoets,model,4.8544626105138615,0.03707186578146369,4.061586628494989
daily,D3401,autoets,model,1.6976642881761301,0.04172856481676027,1.2296375347128348
daily,D3472,autoets,model,1.6310929866434274,0.012229567820891006,1.5507688100088666
daily,D3502,autoets,model,9.158434965436376,0.03352819702921474,6.432595356811415
daily,D3504,autoets,model,3.0923087255689437,0.015796651616742954,2.4830768377228476
daily,D3516,autoets,model,0.9406326674633957,0.007074287111173734,0.8163438374733746
daily,D3524,autoets,model,3.675410148363805,0.02391754572951283,2.6893825599823145
daily,D3541,autoets,model,2.2243442730183753,0.030012969238840594,1.4636749304970464
daily,D3562,autoets,model,1.4430470019549517,0.012260219579133811,1.1398962377736128
daily,D3563,autoets,model,0.5683938669881653,0.005803553728642605,0.48215258903435726
daily,D3564,autoets,model,4.236031893179778,0.023165020506447163,3.261607107846002
daily,D3597,autoets,model,0.2882162329454927,0.007802759664851493,0.15964301093416244
daily,D3622,autoets,model,4.057735783892474,0.039800584721880854,3.071651950017302
daily,D3640,autoets,model,3.3173600860007477,0.02267305861183789,2.8701420094878887
daily,D3656,autoets,model,5.46880405280525,0.04842396881832402,4.575190155345794
daily,D3707,autoets,model,3.8923649293379574,0.03331904223768311,3.2380615257000085
daily,D3766,autoets,model,6.695065703018247,0.050493275876871024,5.116228623569382
daily,D3773,autoets,model,2.3587216390212196,0.013801802110762578,2.316651178605224
daily,D3800,autoets,model,5.093820433425412,0.04112381749459822,4.46429203692228
daily,D3809,autoets,model,1.2244691213529684,0.007102140122411351,1.1311276399687122
daily,D3821,autoets,model,4.190135080038228,0.05837629874400696,3.685287118712891
daily,D384,autoets,model,2.2456688843363075,0.023931201894682574,1.905389964505334
daily,D3878,autoets,model,5.74481221281457,0.05295340745109185,5.295703133524303
daily,D3884,autoets,model,6.509809546067202,0.04712924701404257,5.961586669516559
daily,D3890,autoets,model,3.3764862097161794,0.03366020834451469,2.9608926153438793
daily,D3894,autoets,model,1.6305031640434675,0.02277192730436884,1.438747807115704
daily,D3895,autoets,model,1.7680709334773608,0.012452033027111167,1.6824391814936794
daily,D3938,autoets,model,8.993276319264444,0.04453870240338399,7.140766627366176
daily,D3942,autoets,model,2.038631236842227,0.017188677784961377,1.652914178011918
daily,D3961,autoets,model,6.960833130944903,0.052217286477481695,5.560886676553306
daily,D397,autoets,model,1.7284079243558943,0.012326845025354768,1.7037861641983263
daily,D3999,autoets,model,2.1730216087186003,0.0255865556883793,1.8788520115593974
daily,D4011,autoets,model,3.4831885446919886,0.03319399409568967,3.4621386250404833
daily,D4018,autoets,model,5.263860743457735,0.07490178154107262,4.314455888887856
daily,D4026,autoets,model,3.1906563771422527,0.02290815274127076,2.5904817620786567
daily,D4038,autoets,model,1.7116020571457369,0.010427577268558197,1.4626709561608735
daily,D4063,autoets,model,5.555465219413928,0.03356342434320384,3.9094854837634117
daily,D4094,autoets,model,4.698350582520466,0.0282554628715564,4.121025858349644
daily,D4116,autoets,model,3.5636804834081253,0.02902404655893241,2.6855689085811267
daily,D412,autoets,model,4.488731109720942,0.024544138481487888,4.151915699401711
daily,D4123,autoets,model,6.588857362262143,0.03270126297635252,5.98810414060017
daily,D413,autoets,model,3.912632791391145,0.021333255007694278,3.781389028611117
daily,D4153,autoets,model,6.120189460520173,0.04928384774932177,4.657204617409142
daily,D4157,autoets,model,2.2632963459118303,0.012944572745448588,1.8380537339389365
daily,D4177,autoets,model,1.8456626312775088,0.012030569418818233,1.610381225486421
daily,D428,autoets,model,1.037686367685337,0.005798717103303076,0.24627018140841042
daily,D437,autoets,model,4.45192986855058,0.03292686469304589,4.027131982891711
daily,D480,autoets,model,2.966432192998514,0.017324261231038106,2.165434582271179
daily,D51,autoets,model,4.105117003219647,0.024452803361444824,3.481194277188087
daily,D566,autoets,model,2.097718564982977,0.018051887024150576,1.7148093592720286
daily,D571,autoets,model,1.0483412809319634,0.010191797387339207,0.8965171333728733
daily,D614,autoets,model,0.4233407669772349,0.010233490775323659,0.28064065415592104
daily,D63,autoets,model,4.8449989761135575,0.024073399340977623,4.311628805735932
daily,D712,autoets,model,1.383818652928129,0.005715829110079997,1.2772180094679562
daily,D785,autoets,model,2.010966975607702,0.014676600134347354,1.6627483064446893
daily,D797,autoets,model,1.4896938617512012,0.011442845414868476,1.1184911856580728
daily,D80,autoets,model,2.174011549178407,0.010790616553488777,1.8444186685973396
daily,D925,autoets,model,3.4623908862748918,0.026155812908353147,2.72158776647816
daily,D967,autoets,model,1.3019300452719256,0.019257117618862864,1.021395506519711
daily,D972,autoets,model,0.5654905749231823,0.01142018564566146,0.4653659854020779
daily,D980,autoets,model,3.897881327029386,0.08074592534575976,2.3414415006172984
daily,D1025,autoarima,model,2.321947303940626,0.05329802417716906,1.400508620223053
daily,D1114,autoarima,model,1.5572929260152202,0.009887572133781613,1.36893027281845
daily,D113,autoarima,model,2.28474861280452,0.01338866479344572,1.6676166514985076
daily,D1139,autoarima,model,2.1590152118064285,0.018546228102855833,1.6182508980628074
daily,D1161,autoarima,model,1.8025654809896006,0.027799671993346015,1.4022572741166817
daily,D122,autoarima,model,1.2885473417795936,0.00912230895278447,1.1049426684215014
daily,D1234,autoarima,model,2.8501805661733988,0.0141061075129721,2.0988794240768622
daily,D125,autoarima,model,2.7156420593116013,0.038317478143109006,1.6711127621839301
daily,D1283,autoarima,model,4.445983878795405,0.04675447597109431,3.7168575203417396
daily,D1298,autoarima,model,5.186629123759712,0.04706623374798417,4.120276439995225
daily,D1314,autoarima,model,1.5296009839654408,0.03277619401735409,1.119413156876774
daily,D1325,autoarima,model,0.7681209076576728,0.02260996830700667,0.6040998986294647
daily,D1339,autoarima,model,1.2630277347842143,0.02710228300259687,0.9501004739313471
daily,D1341,autoarima,model,0.9881463637804471,0.025978838361308716,0.7261312538292033
daily,D1344,autoarima,model,4.146280541454071,0.02852209783675533,3.479900892267683
daily,D1362,autoarima,model,3.1136174806953902,0.03157543017815897,2.7502332117296944
daily,D1430,autoarima,model,1.78272643487723,0.010685377708012842,1.6325030403721335
daily,D1470,autoarima,model,4.670869994151296,0.026689519238989972,3.9468699095456117
daily,D1484,autoarima,model,4.732028846474982,0.023123727988771464,3.6313805183042054
daily,D1523,autoarima,model,3.664074716558606,0.029339543259744725,3.120646427653984
daily,D1526,autoarima,model,2.4775057459075422,0.027799817121683477,2.1232339031194494
daily,D1572,autoarima,model,0.9638010835967612,0.010974148281844006,0.7206836573583937
daily,D160,autoarima,model,46.59588964264237,0.4408141139765595,47.121057073470844
daily,D1610,autoarima,model,45.90435758375522,0.3345248825200921,12.58473683018644
daily,D1672,autoarima,model,3.8824452702429824,0.03748497866593251,3.2382088002294394
daily,D1706,autoarima,model,1.8221027398012368,0.02000241881784361,1.580603452797679
daily,D1721,autoarima,model,3.436863871092159,0.01946016673656788,0.5740297324614788
daily,D174,autoarima,model,4.40775422625695,0.022723821997794925,4.0186810634287955
daily,D1750,autoarima,model,1.000058534301102,0.01672329577516543,0.8257818369984367
daily,D1813,autoarima,model,2.641658382550728,0.029295944375522964,2.22896171996634
daily,D1839,autoarima,model,1.8852225812935848,0.024184712151267208,1.9003165831504703
daily,D1847,autoarima,model,3.2141784319615505,0.025068971151172792,3.1946419936200603
daily,D1889,autoarima,model,2.1499244443965213,0.03166104671765046,1.3322006594446
daily,D1899,autoarima,model,7.760080691909941,0.06124963991016665,5.373554829887395
daily,D1926,autoarima,model,7.779077153661656,0.05368268590066472,6.5360349934558055
daily,D2023,autoarima,model,1.5415153367533516,0.010786147441600048,1.1823297084370625
daily,D2042,autoarima,model,8.983080488370371,0.03375105391847047,1.7931546587524125
daily,D2049,autoarima,model,2.3983226251563106,0.014507893152202739,2.2370932272709547
daily,D2081,autoarima,model,4.253974315497931,0.056238101895404805,2.949583111194915
daily,D2150,autoarima,model,10.622706117134173,0.09707842830599196,7.134936500324157
daily,D217,autoarima,model,0.9131893816217118,0.010391721368818677,0.9118352543522342
daily,D2212,autoarima,model,20.332097140555046,1.8169763864744737,11.381880816330193
daily,D2232,autoarima,model,2.787280758494758,0.014056017975456216,2.2969173757579995
daily,D2313,autoarima,model,5.5750249620530985,0.040241279722978064,4.315350357351544
daily,D2317,autoarima,model,1.3757083904492413,0.0421438795572573,1.0405315144232596
daily,D2350,autoarima,model,2.1121640332774936,0.014088180115283944,1.724793698757682
daily,D2364,autoarima,model,1.230419069124298,0.023817298187579685,0.627551035638501
daily,D2366,autoarima,model,3.1063012412805557,0.018175309226109587,2.45421439910319
daily,D2380,autoarima,model,2.8220054792817613,0.09185730284949736,1.3744491472340898
daily,D2453,autoarima,model,1.244232678050551,0.004921187740161531,0.985001909810409
daily,D2485,autoarima,model,2.92645884150148,0.018894170280770027,2.0794993905990498
daily,D253,autoarima,model,0.9322861513119192,0.006826589877132116,0.7774164464842943
daily,D2550,autoarima,model,2.042774260511952,0.09640062959158077,0.6873319213691186
daily,D259,autoarima,model,4.7093309298346515,0.026359836580067127,3.9970350831144024
daily,D2610,autoarima,model,0.9361713340273461,0.008869254409694315,0.7756893664938039
daily,D2630,autoarima,model,1.3591654247391955,0.0076920613402873496,1.166112731349321
daily,D2635,autoarima,model,1.976529099729542,0.009168499559484847,1.5951812096211146
daily,D2638,autoarima,model,2.4610774859161313,0.012650166189508025,1.895120771351273
daily,D2653,autoarima,model,1.7797585243129135,0.014495785328502339,1.3799874484186987
daily,D2656,autoarima,model,3.621783577064432,0.016114754300078683,3.0396061085341968
daily,D266,autoarima,model,2.1400078017672612,0.013014104328195874,1.883328536833513
daily,D2664,autoarima,model,0.5249656261839225,0.006113932232867059,0.38465858738752634
daily,D2728,autoarima,model,1.5955799497175724,0.012153807184299727,0.7915935003629836
daily,D273,autoarima,model,1.7677261817241063,0.008302120165701848,1.6817123127090567
daily,D2734,autoarima,model,3.983797731626311,0.027324238557040127,2.024727374616834
daily,D2751,autoarima,model,0.510617607557452,0.025148636268639828,0.1535900989361196
daily,D2775,autoarima,model,0.339270931501838,0.002611941179341225,0.1953488876021948
daily,D2777,autoarima,model,0.9207218172141787,0.00768328497373109,0.41218293690824964
daily,D2780,autoarima,model,2.660546189717683,0.07117458437251283,1.4025624492096078
daily,D2844,autoarima,model,2.5745800475894907,0.015372319198973002,2.136472146265908
daily,D285,autoarima,model,2.3007197142505293,0.011271940545891238,2.1736361875698593
daily,D2890,autoarima,model,6.310157814368423,0.0329657795993973,5.570502107707626
daily,D2906,autoarima,model,0.9736296379839997,0.014323546325649639,0.8313984731790977
daily,D2936,autoarima,model,2.409000410490112,0.013620370263097809,2.1614728754988053
daily,D3013,autoarima,model,1.6954983870755365,0.03150913060555234,1.0231245488606378
daily,D3031,autoarima,model,1.9484199264016304,0.01147983344001286,1.6856435790495672
daily,D305,autoarima,model,3.139107115801973,0.02142454487024274,2.543830952672006
daily,D3094,autoarima,model,4.303529807374854,0.05350173879240822,1.9729240804730608
daily,D3096,autoarima,model,5.95825242874409,0.016811929342603782,4.256737029806674
daily,D311,autoarima,model,4.845677785721498,0.03100002297404847,3.8322622533731585
daily,D3117,autoarima,model,1.7046701623797056,0.01432377558837823,0.6216219659898381
daily,D3136,autoarima,model,1.6392610358156081,0.01005299044773002,1.429542675469466
daily,D314,autoarima,model,2.283914765341944,0.01618974261512313,1.8217403451436036
daily,D3144,autoarima,model,0.9848956858775285,0.005839682543318403,0.7752425858429094
daily,D3173,autoarima,model,1.2555732328666662,0.01786610273478788,0.9702135186834806
daily,D3285,autoarima,model,1.8226922541130575,0.017477528561785853,1.3676001254961554
daily,D3339,autoarima,model,2.971741270292966,0.02121460076723209,1.9612786091763703
daily,D3358,autoarima,model,2.6649154216086637,0.03463685784787381,2.3287832413005223
daily,D3376,autoarima,model,4.493481793750095,0.04394355508072064,3.431977211453185
daily,D3392,autoarima,model,4.940364023450384,0.03774573509201086,4.1168735318146865
daily,D3401,autoarima,model,1.697646578129065,0.04172811997172883,1.2296253069611303
daily,D3472,autoarima,model,1.6311160871964483,0.012229739182495172,1.5507856094312107
daily,D3502,autoarima,model,8.18644530052886,0.02991384333035929,5.74833754140901
daily,D3504,autoarima,model,3.092296553238172,0.015796588716949,2.483067689965053
daily,D3516,autoarima,model,0.9405167068724833,0.007073411772258645,0.8162835245933736
daily,D3524,autoarima,model,3.016212518722346,0.01957723701147352,2.2297156001958207
daily,D3541,autoarima,model,2.2745208805693293,0.030678142804076342,1.4913160920008548
daily,D3562,autoarima,model,1.4430529295472754,0.01226027036891041,1.1398996119645532
daily,D3563,autoarima,model,0.5684493268582623,0.005804122354077964,0.4821934416986542
daily,D3564,autoarima,model,3.334828347305537,0.01818831981407874,2.544994648622586
daily,D3597,autoarima,model,0.2882162329454927,0.007802760921683216,0.15947006184698978
daily,D3622,autoarima,model,4.207939059829924,0.041233815223159206,3.1855753493722854
daily,D3640,autoarima,model,3.2069915103325717,0.021925886128231795,2.785544839744311
daily,D3656,autoarima,model,5.4310312843852415,0.04810055211270982,4.552264207634402
daily,D3707,autoarima,model,2.434878015286267,0.021007619026641392,2.003607474682419
daily,D3766,autoarima,model,6.695083365568681,0.05049340535138684,5.116240769632924
daily,D3773,autoarima,model,2.3588830498317432,0.013802757030190866,2.3168038938863464
daily,D3800,autoarima,model,4.8924389427902275,0.039545090169032945,4.306755907157856
daily,D3809,autoarima,model,1.0059600742949522,0.005833668407406104,0.8820619329300549
daily,D3821,autoarima,model,5.989446372959932,0.08475759893122967,5.205510455250499
daily,D384,autoarima,model,2.2461084900623227,0.02393581644585276,1.9058402055909394
daily,D3878,autoarima,model,5.768273506688344,0.05317924406857262,5.313166460283526
daily,D3884,autoarima,model,6.426366398107478,0.046549797646308295,5.840686016967807
daily,D3890,autoarima,model,3.376279547790339,0.03365820318061089,2.960660725988877
daily,D3894,autoarima,model,1.6411821522166252,0.022918737759126406,1.4475232073363664
daily,D3895,autoarima,model,1.7680709334773608,0.012452032982690311,1.6824798401907324
daily,D3938,autoarima,model,6.633202053257625,0.032632325640731326,5.247390116254657
daily,D3942,autoarima,model,2.0576254360719624,0.017348177979282054,1.6385300406420138
daily,D3961,autoarima,model,6.915750067877971,0.051889639752311534,5.524624715867253
daily,D397,autoarima,model,2.127678469965874,0.015206300476004823,1.9543972516831636
daily,D3999,autoarima,model,2.207992593735535,0.026005148860135212,1.9106783549618902
daily,D4011,autoarima,model,4.687513273149942,0.04427066654898721,4.658677270536124
daily,D4018,autoarima,model,5.263935031376892,0.07490288587955797,4.314507116961322
daily,D4026,autoarima,model,4.274042431556813,0.03053529403283911,3.3891683422278502
daily,D4038,autoarima,model,1.0453591314429416,0.006350037086152774,1.0271764316519183
daily,D4063,autoarima,model,3.6487613456949397,0.02218122082317062,2.6365139936745616
daily,D4094,autoarima,model,4.6982695574882705,0.02825496560351743,4.120951447116376
daily,D4116,autoarima,model,3.5677101815316843,0.029057413033044977,2.6881061276888474
daily,D412,autoarima,model,4.488731112648823,0.024544138497794788,4.151915702425208
daily,D4123,autoarima,model,6.635464504045622,0.03293940053425583,6.0251211426218
daily,D413,autoarima,model,3.9126327904080735,0.021333255002240537,3.78138902764729
daily,D4153,autoarima,model,6.6963929242223585,0.05378963856013958,5.05898760881358
daily,D4157,autoarima,model,2.26330204260835,0.012944605220961605,1.838052580555632
daily,D4177,autoarima,model,2.852516317475988,0.018522328764548273,2.5219191489856954
daily,D428,autoarima,model,1.0376603321672813,0.0057985721638091165,0.24628512378893114
daily,D437,autoarima,model,4.4570351488170035,0.03296547052551958,4.031739016975571
daily,D480,autoarima,model,3.6300976845924664,0.021154128435765782,2.638570449155442
daily,D51,autoarima,model,3.979570585610162,0.023717197588758197,3.392371325903732
daily,D566,autoarima,model,2.097718564982977,0.01805188696396239,1.7148173436175684
daily,D571,autoarima,model,2.1877764589397453,0.020978734395177934,1.6160661829490197
daily,D614,autoarima,model,0.3228527185957001,0.007794998662818707,0.2349282744898613
daily,D63,autoarima,model,4.845051619485707,0.02407366475882246,4.311667172823626
daily,D712,autoarima,model,1.3837868884221942,0.0057156973752451245,1.2771883259310328
daily,D785,autoarima,model,2.0109073222014704,0.01467616001183294,1.6627097435167089
daily,D797,autoarima,model,1.5061453528062168,0.011568393871985222,1.130864591976301
daily,D80,autoarima,model,3.2920581611187085,0.016274561520894827,2.6845613186839272
daily,D925,autoarima,model,3.0204749857523487,0.022769069200859842,2.3842896385557206
daily,D967,autoarima,model,1.3424290095021467,0.01986270082840925,1.052133342161124
daily,D972,autoarima,model,0.505148180274866,0.010192413780244812,0.42414221946194974
daily,D980,autoarima,model,3.8977539820107396,0.08074341480165594,2.341377833518413
daily,D1025,chronos-t5-small,model,1.674622532753217,0.03877799269905319,1.0390488521680963
daily,D1114,chronos-t5-small,model,0.9028993474853816,0.005720798321253175,0.707587268398069
daily,D113,chronos-t5-small,model,3.596354940598016,0.021164429042571827,2.703808197405799
daily,D1139,chronos-t5-small,model,1.4003206064473233,0.012009761840905322,1.0637777352844493
daily,D1161,chronos-t5-small,model,1.6237015495208076,0.025008979816415717,1.2030472411842137
daily,D122,chronos-t5-small,model,1.3962506769581629,0.009891544654012317,1.2023683780892507
daily,D1234,chronos-t5-small,model,2.6646300622185177,0.013184884377224603,1.958951014077252
daily,D125,chronos-t5-small,model,1.3547858069469798,0.01891670823324921,0.826131770423112
daily,D1283,chronos-t5-small,model,4.36546882953052,0.04591344744434671,3.6356629546649537
daily,D1298,chronos-t5-small,model,5.139662117781823,0.04664304195532936,4.223875864903401
daily,D1314,chronos-t5-small,model,1.5153395627051027,0.03249063340767731,1.141986606922134
daily,D1325,chronos-t5-small,model,0.6714052359477246,0.01974952999086211,0.5550318038935069
daily,D1339,chronos-t5-small,model,1.1616609682799075,0.024903297567699784,0.8847647401551284
daily,D1341,chronos-t5-small,model,1.0565032966877321,0.027810002087515433,0.7661901341936005
daily,D1344,chronos-t5-small,model,5.011933268642769,0.03433433789446305,4.153025978748706
daily,D1362,chronos-t5-small,model,3.7021521508876187,0.03738780095162679,3.2474053483583627
daily,D1430,chronos-t5-small,model,1.5323639050623292,0.009179847241120002,1.3956807836383982
daily,D1470,chronos-t5-small,model,3.652370150010985,0.020791179389353674,3.307791532645712
daily,D1484,chronos-t5-small,model,4.316025120349833,0.021069943176150883,3.3338580164040192
daily,D1523,chronos-t5-small,model,2.951503373714698,0.02356110449085166,2.435355082909738
daily,D1526,chronos-t5-small,model,2.5378995386266805,0.028495857287817877,2.1530100345882874
daily,D1572,chronos-t5-small,model,0.7992707293570052,0.009113176275647578,0.6652509011430865
daily,D160,chronos-t5-small,model,46.91308102951905,0.44197353640437853,47.29891848476993
